timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1640645499889,45865,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-35,text,true,,89857,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=883&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,45860,0,0
1640645510884,35199,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,true,,72786,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=890&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,35147,0,0
1640645536294,9973,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,9972,0,18
1640645535790,10518,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,10518,0,14
1640645538334,8227,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-33,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,8226,0,21
1640645536369,10509,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-31,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,10509,0,17
1640645529025,17986,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,36487,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=897&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,17984,0,0
1640645459508,90563,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,78732,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=893&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,90462,0,0
1640645545757,4450,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-35,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,4450,0,23
1640645546088,4252,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,4252,0,17
1640645547012,3843,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,3843,0,22
1640645532143,18894,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,22529,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=885&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,18893,0,0
1640645550075,3299,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-18,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,3299,0,17
1640645551038,2779,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-19,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,2779,0,15
1640645462419,91428,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,89891,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=895&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,91171,0,0
1640645553853,2901,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,2900,0,19
1640645486473,73512,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,179499,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=898&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,73160,0,0
1640645522766,37879,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,72746,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=894&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,37807,0,0
1640645502112,58812,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,181587,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=888&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,58679,0,0
1640645544641,17453,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,32830,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=889&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,17452,0,0
1640645559992,2724,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,2723,0,16
1640645467429,95688,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,true,,78503,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=899&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,95657,0,0
1640645510920,53034,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,91071,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=891&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,52993,0,0
1640645560651,4290,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,4290,0,21
1640645560930,4258,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,4255,0,16
1640645562097,3578,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,3578,0,15
1640645462644,103817,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,179253,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=896&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,103552,0,0
1640645563120,3806,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-30,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,3806,0,13
1640645563962,3367,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,3366,0,17
1640645566467,2844,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,2844,0,16
1640645515919,56247,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,true,,186030,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=892&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,55820,0,0
1640645530836,41355,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,true,,72739,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=882&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,41138,0,0
1640645476990,95830,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,true,,49251,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=887&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,95790,0,0
1640645468782,104829,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,178156,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=900&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,104386,0,0
1640645529552,45444,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,72785,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=884&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,45441,0,0
1640645550342,25563,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,true,,36487,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=897&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,25561,0,0
1640645532266,44200,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,true,,44749,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=886&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,44198,0,0
1640645572193,4694,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,4694,0,14
1640645484113,92959,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,78732,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=893&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,92904,0,0
1640645572175,5312,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,5312,0,13
1640645573617,4618,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-17,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,4618,0,15
1640645485412,92931,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,89871,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=895&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,92926,0,0
1640645572822,6986,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-24,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,6986,0,15
1640645576468,3898,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-29,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,3898,0,16
1640645574998,7239,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,7239,0,14
1640645575907,6949,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-38,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,6949,0,18
1640645577075,5890,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,5890,0,15
1640645578351,4630,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-8,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,4630,0,16
1640645538605,45594,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,72767,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=890&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,45535,0,0
1640645569312,16596,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,32829,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=889&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,16541,0,0
1640645540847,45295,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,72754,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=894&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,45229,0,0
1640645584201,2485,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-15,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,2485,0,17
1640645531874,54947,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,89864,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=883&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,54842,0,0
1640645565188,21850,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,22528,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=885&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,21850,0,0
1640645485968,101519,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,179240,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=896&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,101385,0,0
1640645496960,93235,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-28,text,true,,78474,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=899&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,93027,0,0
1640645586147,4770,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,4770,0,15
1640645585909,5445,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-20,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,5445,0,15
1640645587038,4758,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,4758,0,12
1640645586823,6095,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-22,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,6095,0,14
1640645587492,5612,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,5612,0,14
1640645590201,3122,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-28,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,3122,0,14
1640645501588,92906,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,49264,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=887&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,92826,0,0
1640645556755,40576,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,72739,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=882&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,40535,0,0
1640645594497,3051,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-7,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,3051,0,14
1640645597333,2660,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-10,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,2660,0,14
1640645495249,106395,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,178128,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=900&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,105998,0,0
1640645601650,2843,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,2843,0,16
1640645546309,58447,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,91093,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=891&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,58188,0,0
1640645582966,23704,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,36487,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=897&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,23703,0,0
1640645564942,41894,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,72745,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=884&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,41876,0,0
1640645544195,63051,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,181596,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=888&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,62769,0,0
1640645604758,2802,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-12,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,2802,0,14
1640645529619,80220,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,179407,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=898&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,80018,0,0
1640645606837,3802,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-16,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,3802,0,18
1640645565676,45283,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,44754,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=886&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,45269,0,0
1640645607250,4571,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-5,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,4571,0,16
1640645546268,65566,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,185958,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=892&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,65393,0,0
1640645606670,5263,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-25,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,5263,0,14
1640645593105,19471,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,22534,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=885&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,19470,0,0
1640645609848,3149,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-14,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,3149,0,15
1640645610960,2845,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-21,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,2845,0,16
1640645611843,2888,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-9,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,2888,0,13
1640645604493,12149,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,32842,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=889&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,12137,0,0
1640645612577,4076,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-26,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,4076,0,15
1640645562716,54057,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,89842,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=883&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,53934,0,0
1640645577487,39333,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,true,,72759,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=890&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,39169,0,0
1640645528340,88482,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,89905,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=895&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,88316,0,0
1640645530276,88848,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-2,text,true,,78543,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=899&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,86799,0,0
1640645528295,90828,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,true,,78726,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=893&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,88889,0,0
1640645582238,37167,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-27,text,true,,72758,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=894&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,36886,0,0
1640645567329,53590,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-6,text,true,,181654,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=888&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,51788,0,0
1640645550856,71522,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-3,text,true,,179437,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=898&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,70068,0,0
1640645616776,5827,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-13,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,5826,0,15
1640645616644,5980,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-36,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,5980,0,20
1640645616822,7672,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-40,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,7672,0,19
1640645590918,33584,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-11,text,true,,72792,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=882&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,33531,0,0
1640645619132,6299,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-37,text,true,,10114,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,6299,0,15
1640645591798,33713,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-1,text,true,,72753,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=884&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,33630,0,0
1640645576888,48758,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-34,text,true,,91045,237,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=891&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=10,48574,0,0
1640645528984,96663,GetAlertChartData,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-39,text,true,,178212,236,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetAlertChartData?alertId=900&FromDaysAgo=7&ToDaysAgo=0&sampleInterval=5,96401,0,0
1640645616834,9075,GetActiveAlert_New,200,OK,bzm - Concurrency Thread Group-ThreadStarter 1-4,text,true,,10107,193,40,40,https://zneudl1p43dsawa-api.bpweb.bp.com/AlertData/GetActiveAlerts?assetCode=THU,9075,0,12
